Title,Year,DOI
Fail It till You Make It: Error Expectation in Complex-Plan Execution for Service Robots,2023,10.1007/978-3-031-43111-1_4
Learning Skill-based Industrial Robot Tasks with User Priors,2022,10.1109/CASE49997.2022.9926713
The Franka Emika Robot: A Reference Platform for Robotics Research and Education,2022,10.1109/MRA.2021.3138382
Learning to use chopsticks in diverse gripping styles,2022,10.1145/3528223.3530057
A Standardized Benchmark for Humanoid Whole-Body Manipulation,2022,10.1109/Humanoids53995.2022.10000141
"2022 12th International Conference on CYBER Technology in Automation, Control, and Intelligent Systems, CYBER 2022",2022,
Research on Operation Skill Transfer and Control Oriented to Complex Force Interaction Tasks; [面向复杂力交互任务的操作技能传递与控制研究],2022,10.3901/JME.2022.18.116
LIFELONG ROBOTIC REINFORCEMENT LEARNING BY RETAINING EXPERIENCES,2022,
General Purpose Task and Motion Planning for Human-Robot Teams,2022,10.1109/RAAI56146.2022.10092974
Effects of Robotic Coding Supported Design-Based Science Instruction on Students' Science Process Skills,2022,10.11575/ajer.v68i3.73120
"2021 International Joint Conference on Robotics and Artificial Intelligence, JCRAI 2021",2022,
"AIIPCC 2022 - 3rd International Conference on Artificial Intelligence, Information Processing and Cloud Computing",2022,
Passive Bimanual Skills Learning from Demonstration with Motion Graph Attention Networks,2022,10.1109/LRA.2022.3152974
SO3-CNN: Learning Rigid Displacement using Depth Images and Orthogonal Dual Tensors,2022,10.1109/IECON49645.2022.9968902
Robot Skill Learning Algorithm Based on Dynamic Motion Primitive,2022,10.1109/ICARCE55724.2022.10046555
A Robot Pick and Place Skill Learning Method Based on Maximum Entropy and DDQN Algorithm,2022,10.1088/1742-6596/2203/1/012063
Capability-based Frameworks for Industrial Robot Skills: a Survey,2022,10.1109/CASE49997.2022.9926648
From human-human collaboration to human-robot collaboration: automated generation of assembly task knowledge model,2022,10.1109/ICAC55051.2022.9911131
"2022 2nd International Conference on Robotics, Automation and Artificial Intelligence, RAAI 2022",2022,
Learning to Manipulate Tools Using Deep Reinforcement Learning and Anchor Information,2022,10.1109/ROBIO55434.2022.10012027
Robotic Process Automation with Ontology-enabled Skill-based Robot Task Model and Notation (RTMN),2022,10.1109/RAAI56146.2022.10092996
Generalization of orientation trajectories and force–torque profiles for learning human assembly skill,2022,10.1016/j.rcim.2022.102325
A Robot Skill Learning Method Based on Improved Stable Estimator of Dynamical Systems; [基于改进动态系统稳定估计器的机器人技能学习方法],2022,10.16383/j.aas.c200341
A structured methodology to support human–robot collaboration configuration choice,2022,10.1007/s11740-021-01088-6
A Methodology for Flexible Implementation of Collaborative Robots in Smart Manufacturing Systems,2022,10.3390/robotics11010009
Effective Learning and Online Modulation for Robotic Variable Impedance Skills,2022,10.1109/ROBIO55434.2022.10011841
"2022 7th International Conference on Mechanical Engineering and Robotics Research, ICMERR 2022",2022,
Robot Manipulation Skill Learning Based on Dynamic Movement Primitive,2022,10.1109/CYBER55403.2022.9907262
Skill-based Multi-objective Reinforcement Learning of Industrial Robot Tasks with Planning and Knowledge Integration,2022,10.1109/ROBIO55434.2022.10011996
Work safety and interaction design strategies of hospital disinfection robot,2022,10.11996/JG.j.2095-302X.2022010172
Translating Robot Skills: Learning Unsupervised Skill Correspondences Across Robots,2022,
The System Design and Robotic Manipulation Skills of Dualarm Autonomous Mobile Robot for Bomb Removing,2022,10.1088/1742-6596/2188/1/012006
Modelling Uncertainties in Human-Robot Industrial Collaborations,2022,10.1016/j.procs.2022.09.425
A Self-supervised Learning Method of Target Pushing-Grasping Skills Based on Affordance Map; [一种基于功用性图的目标推抓技能自监督学习方法],2022,10.13973/j.cnki.robot.210265
Review: Intelligent control and human-robot interaction for collaborative robots; [协作机器人智能控制与人机交互研究综述],2022,10.13374/j.issn2095-9389.2021.08.31.001
The dynamic of body and brain co-evolution,2022,10.1177/1059712321994685
Bottom-Up Skill Discovery from Unsegmented Demonstrations for Long-Horizon Robot Manipulation,2022,10.1109/LRA.2022.3146589
Deep Reinforcement Learning for the Improvement of Robot Manipulation Skills under Sparse Reward,2022,10.1109/CCDC55256.2022.10034200
EMG-Based Grasping Force Estimation for Robot Skill Transfer Learning,2022,10.20537/nd221221
Predicting full-Arm grasping motions from anticipated tactile responses,2022,10.1109/Humanoids53995.2022.9999743
A Skill-Based MILP Model in Cellular Manufacturing Systems with Human-Robot Collaboration,2022,10.1016/j.ifacol.2022.09.647
Vision-Based Deep Reinforcement Learning for UR5 Robot Motion Control,2021,10.1109/ICCECE51280.2021.9342134
Evaluation of Different Degrees of Support in Human-Robot Cooperation at an Assembly Workstation Regarding Physiological Strain and Perceived Team Fluency,2022,10.1007/978-3-030-74614-8_35
A Novel Heterogeneous Actor-critic Algorithm with Recent Emphasizing Replay Memory,2021,10.1007/s11633-021-1296-x
Classifier-Aided Maximization of Feasible- Error-Region for Robust Manipulation Learning,2021,10.1109/LRA.2021.3073883
KNOW THYSELF: TRANSFERABLE VISUAL CONTROL POLICIES THROUGH ROBOT-AWARENESS,2022,
Development of a virtual training system for master-slave hip replacement surgery,2021,10.1109/RCAR52367.2021.9517408
Circus Anymal: A Quadruped Learning Dexterous Manipulation with Its Limbs,2021,10.1109/ICRA48506.2021.9561926
Automatic Parameterization of Motion and Force Controlled Robot Skills,2022,10.1007/978-3-030-97672-9_7
Image features for vision-based robot manipulation based on deep reinforcement learning,2021,10.1109/ICCP53602.2021.9733597
From Human Oral Instructions to General Representations of Knowledge: A New Paradigm for Industrial Robots Skill Teaching,2022,10.1007/978-981-16-9247-5_29
Skill-Based Architecture Development for Online Mission Reconfiguration and Failure Management,2021,10.1109/RoSE52553.2021.00015
A review on manipulation skill acquisition through teleoperation‐based learning from demonstration,2021,10.1049/ccs2.12005
Robotic Waste Sorting Technology: Toward a Vision-Based Categorization System for the Industrial Robotic Separation of Recyclable Waste,2021,10.1109/MRA.2021.3066040
Elementary Students’ Performance and Perceptions of Robot Coding and Debugging: Embodied Approach in Practice,2022,10.1080/02568543.2022.2045399
A skill fault model for autonomous systems,2022,10.1145/3526071.3527513
Review of the techniques used in motor‐cognitive human‐robot skill transfer,2021,10.1049/ccs2.12025
SKILL-BASED META-REINFORCEMENT LEARNING,2022,
Human-like Hitting Strategies for a Ball Bouncing Robot,2022,10.1109/ICAT54566.2022.9811237
Enabling Fast Instruction-Based Modification of Learned Robot Skills,2021,10.1609/aaai.v35i7.16757
Learning compositional models of robot skills for task and motion planning,2021,10.1177/02783649211004615
Data-driven after-sales services for optimized production planning and control – Skill-based smart services in production; [Datengetriebene After-Sales-Services für die optimierte Produktionsplanung und Steuerung Skill-based Smart Services in der Produktion],2022,10.37544/1436-4980-2022-5-72
"Proceedings - 2021 IEEE/ACM 3rd International Workshop on Robotics Software Engineering, RoSE 2021",2021,
Robot motor skill acquisition based on episodic memory and meta learning; [基于情景记忆和元学习的机器人运动技能获取],2021,10.13245/j.hust.211211
PlugBot Architecture for Modular Manufacturing,2022,
Online assessment of computer vision and robotics skills based on a digital twin,2022,10.1109/EDUCON52537.2022.9766459
Efficient robot skills learning with weighted near‐optimal experiences policy optimization,2021,10.3390/app11031131
Simulators,2022,10.1016/B978-0-12-821750-4.00005-0
Deep reinforcement learning for the control of robotic manipulation: A focussed mini-review,2021,10.3390/robotics10010022
Learning robot anomaly recovery skills from multiple time-driven demonstrations,2021,10.1016/j.neucom.2021.08.036
Optimization of Chasing and Catching Skills on Robot Soccer ERSOW,2022,10.1109/IES55876.2022.9888723
A magnetorheological fluids-based robot-assisted catheter/guidewire surgery system for endovascular catheterization,2021,10.3390/mi12060640
An Improvement of Robot Stiffness-Adaptive Skill Primitive Generalization Using the Surface Electromyography in Human–Robot Collaboration,2021,10.3389/fnins.2021.694914
"6th International Conference on Cognitive Systems and Signal Processing, ICCSIP 2021",2022,
Uncertainty-aware contact-safe model-based reinforcement learning,2021,10.1109/LRA.2021.3065271
Neural Task Success Classifiers for Robotic Manipulation from Few Real Demonstrations,2021,10.1109/IJCNN52387.2021.9534141
Applying Skill-based Engineering using OPC-UA in Production System with a Digital Twin,2021,10.1109/ISIE45552.2021.9576342
"2022 IEEE/ASME International Conference on Advanced Intelligent Mechatronics, AIM 2022",2022,
Robocup@Home 2021 Champion Team Paper: SSPL Winner Uchile Peppers,2022,10.1007/978-3-030-98682-7_22
Evaluation of Robot-Assisted Surgery Skills Based on EM-GRA; [基于EM-GRA方法的机器人辅助手术操作技能评价],2021,10.11784/tdxbz202005001
Video-Based Surgical Skills Assessment Using Long Term Tool Tracking,2022,10.1007/978-3-031-16449-1_52
A Constrained DMPs Framework for Robot Skills Learning and Generalization from Human Demonstrations,2021,10.1109/TMECH.2021.3057022
"2021 IEEE International Conference on Autonomous Robot Systems and Competitions, ICARSC 2021",2021,
Panta Rhei: Curiosity-Driven Exploration to Learn the Image-Schematic Affordances of Pouring Liquids,2021,
Embedded Curriculum with Industry-recognized Certifications to Improve the Marketability of Engineering Technology Graduates,2021,
CultureBot: A culturally relevant humanoid robotic dialogue agent,2020,10.1145/3374135.3385306
Helping Robots Learn: A Human-Robot Master-Apprentice Model Using Demonstrations via Virtual Reality Teleoperation,2020,10.1109/ICRA40945.2020.9196754
Simpler learning of robotic manipulation of clothing by utilizing DIY smart textile technology,2020,10.3390/APP10124088
Model Predictive Actor-Critic: Accelerating Robot Skill Acquisition with Deep Reinforcement Learning,2021,10.1109/ICRA48506.2021.9561298
Human-Robot Cooperative Lifting Using IMUs and Human Gestures,2021,10.1007/978-3-030-89177-0_9
Skill-based programming framework for composable reactive robot behaviors,2020,10.1109/IROS45743.2020.9340985
Adaptive multi-task human-robot interaction based on human behavioral intention,2021,10.1109/ACCESS.2021.3115756
Learning object manipulation with dexterous hand-arm systems from human demonstration,2020,10.1109/IROS45743.2020.9340966
A System Architecture for CAD-Based Robotic Assembly with Sensor-Based Skills,2020,10.1109/TASE.2020.2980628
Productive Multitasking for Industrial Robots,2021,10.1109/ICRA48506.2021.9561266
Robotic wire pinning for wire harness assembly automation,2020,10.1109/AIM43001.2020.9158905
Learning and sequencing of object-centric manipulation skills for industrial tasks,2020,10.1109/IROS45743.2020.9341570
Robotic grasping training using deep reinforcement learning with policy guidance mechanism,2021,10.1115/MSEC2021-63974
Movement primitive learning and generalization: Using mixture density networks,2020,10.1109/MRA.2020.2980591
Asking the Right Questions: Facilitating Semantic Constraint Specification for Robot Skill Learning and Repair,2021,10.1109/IROS51168.2021.9636375
Priors Inspired by Speed-Accuracy Trade-Offs for Incremental Learning of Probabilistic Movement Primitives,2021,10.1007/978-3-030-89177-0_28
Skill transfer learning for autonomous robots and human–robot cooperation: A survey,2020,10.1016/j.robot.2020.103515
A Surgeon's Operating Skills-Based Non-Interference Operation Detection Method for Novel Vascular Interventional Surgery Robot Systems,2020,10.1109/JSEN.2019.2960926
Identification of Common Force-based Robot Skills from the Human and Robot Perspective,2021,10.1109/HUMANOIDS47582.2021.9555681
TELEOPERATED SERVICE ROBOT WITH AN IMMERSIVE MIXED REALITY INTERFACE; [ДИСТАНЦИОННО УПРАВЛЯЕМЫЙ СЕРВИСНЫЙ РОБОТ С ИММЕРСИВНЫМ ИНТЕРФЕЙСОМ СМЕШАННОЙ РЕАЛЬНОСТИ],2021,10.15622/ia.20.6.1
Efficient ai adaption using synthetic data; [Effiziente ki-adaption durch synthetische daten],2021,10.37544/1436-4980-2021-10-105
Inferring dispositions from object shape and material with physics game engine modelling,2021,
"Task content routinisation, technological change and labour turnover: Evidence from China",2020,10.1177/1035304620921569
SkillMaN — A skill-based robotic manipulation framework based on perception and reasoning,2020,10.1016/j.robot.2020.103653
Towards robot skill learning,2020,10.1109/ICARSC49921.2020.9096178
A Human-Like Learning Framework of Robot Interaction Skills Based on Environmental Dynamics,2021,10.1007/978-3-030-89092-6_55
Interface transparency issues in teleoperation,2020,10.3390/APP10186232
Learning and executing primitive skills based on adaptive control,2020,10.1109/YAC51587.2020.9337683
"Robots, skill demand and manufacturing in US regional labour markets",2020,10.1093/cjres/rsz019
Generalizing learned manipulation skills in practice,2020,10.1109/IROS45743.2020.9340739
Training of deep neural networks for the generation of dynamic movement primitives,2020,10.1016/j.neunet.2020.04.010
Numerical Estimation of Network Traffic Failure Based on Probabilistic Approximation Methods: To what extent the network traffic failure can be predicted?,2020,10.1145/3437802.3437838
Integration of Autonomous Task Planning into Reconfigurable Skill-Based Industrial Robots,2020,10.1109/ETFA46521.2020.9212005
Self-supervised 6D Object Pose Estimation for Robot Manipulation,2020,10.1109/ICRA40945.2020.9196714
Learning vision-based physics intuition models for non-disruptive object extraction,2020,10.1109/IROS45743.2020.9341675
UNIFORM MANUFACTURER-INDEPENDENT MOBILE ROBOT PROGRAMMING,2021,10.2507/32nd.daaam.proceedings.078
Haptic object identification for advanced manipulation skills,2021,10.1007/978-3-030-64313-3_14
