Title,Year,DOI
"Comparing temporally aware mobile robot controllers built with sun's java real-time system, OROCOS's real-time toolkit and player",2010,10.1109/IROS.2010.5650166
Vibrotactile recognition and categorization of surfaces by a humanoid robot,2011,10.1109/TRO.2011.2127130
Generic system architecture for dependable interactive systems: A flying robot example,2010,10.1109/ICSMC.2010.5641697
"Underactuated cable-driven robots: Machine, control and suspended bodies",2010,10.1007/978-3-642-16259-6_24
Strategy and realization for Obstacle avoidance of wheeled mobile robots based on dynamic modeling,2011,10.4028/www.scientific.net/AMR.255-260.4155
Development of a navigation system for mobile robots using different patterns of behavior based on fuzzy logic,2010,10.1109/CERMA.2010.57
Distributed formation planning and navigation framework for wheeled mobile robots,2011,10.3923/jas.2011.1501.1509
Autonomous development of gaze control for natural human-robot interaction,2010,10.1145/2002333.2002344
Fuzzy control architecture for a mobile robot system,2011,10.2316/P.2011.718-093
Behavior selection mechanism of two typical brain movement disorders: Comparative study using robot,2010,10.1109/ICDMA.2010.458
A review of control architectures for autonomous navigation of mobile robots,2011,
Reactive avoidance of dynamic obstacles using the behavior network of the interactive behavior-operated shopping trolley InBOT,2010,
Recognition of spatial dynamics for predicting social interaction,2011,10.1145/1957656.1957731
Vision-based autonomous navigation using supervised learning techniques,2011,10.1007/978-3-642-23957-1_2
Probabilistic search of human by autonomous mobile robot,2011,10.1145/2141622.2141631
An autonomous excavator for landscaping tasks,2010,
Material handling of a mobile manipulator using an eye-in-hand vision system,2010,10.1109/IROS.2010.5649578
Control robot by multiagent control architecture,2010,10.1109/ICCTD.2010.5645860
Tracking control of 3-wheels omni-directional mobile robot using fuzzy azimuth estimator,2010,
Artificial immune system inspired behavior coordination for autonomous mobile robot trajectory generation,2010,10.1109/CEC.2010.5586353
Mobile robot navigation based on Q-learning technique,2011,10.5772/10528
Behaviour-Based Off-Road Robot Navigation,2011,10.1007/s13218-011-0090-2
A design of an autonomous mobile robot's navigation system based behaviours,2010,10.1109/GCIS.2010.212
"19th European Symposium on Artificial Neural Networks, Computational Intelligence and Machine Learning, ESANN 2011",2010,
Robot's behavior expressions according to the sentence types and emotions with modification by personality,2010,10.1109/ARSO.2010.5680043
Global localization of terminal service robot based on PTZ vision,2011,10.4028/www.scientific.net/AMM.58-60.2158
Neuro-fuzzy based autonomous mobile robot navigation system,2010,10.1109/ICARCV.2010.5707354
Collision avoidance in a recursive nested behaviour control structure for unmanned aerial vehicles,2010,10.1109/ICSMC.2010.5642396
Behavior-based evacuation planning,2010,10.1109/ROBOT.2010.5509502
An intelligent control of non-holonomic mobile robot based on fuzzy perception,2010,10.1109/iccas.2010.5670182
Reactive teaming for intelligent game characters,2010,
The research on distributed control of self-assembly in swarm robots,2010,10.3772/j.issn.1002-0470.2010.11.014
Behavior-based motion planning of biomimetic robot-fish,2010,10.1109/ICMTMA.2010.15
Envisioning cognitive robots for future space exploration,2010,10.1117/12.853284
A programming architecture for smart autonomous underwater vehicles,2009,10.1109/IROS.2009.5354098
A metabolic subsumption architecture for cooperative control of the e-puck,2010,10.1007/978-3-642-12538-6_1
GSPN (Generalized Stochastic Petri Nets) based navigation behavior control of an indoor service robot,2009,
Distributed reinforcement learning for coordinate multi-robot foraging,2010,10.1007/s10846-010-9429-4
Fuzzy motivations in behavior based agents,2010,10.1007/978-3-642-04584-4_11
Framework of communication activation robot participating in multiparty conversation,2010,
Differential drive Wheeled Mobile Robot (WMR) control using fuzzy logic techniques,2010,10.1109/AMS.2010.23
TEIN 2010 - 2010 ETP/IITA Conference on Telecommunication and Information,2010,
A hybrid control method for elderly companion robot based on behavior-based reaction and RNNPB model,2010,10.1109/WCICA.2010.5554246
Planning of robot paths through environment modelling and adaptive window,2010,
Combining dense structure from motion and visual SLAM in a behavior-based robot control architecture,2010,10.5772/7240
Behavior-based navigation using heuristic fuzzy kohonen clustering network for mobile service robots,2010,
Configuration analysis and self-assembly control for modular swarm robots,2010,10.3901/JME.2010.13.100
Comparison on identification of affective body motions by robots between elder people and university students: A case study in Japan,2010,10.1007/s12369-010-0050-2
Periodic activations of behaviours and emotional adaptation in behaviour-based robotics,2010,10.1080/09540091003749691
Biologically inspired adaptive mobile robot search with and without gradient sensing,2009,10.1109/IROS.2009.5353998
Mobile robot behavior coordination using supervisory control of fuzzy discrete event systems,2009,10.1109/IROS.2009.5354780
Behavior based autonomous navigation using passages as landmarks for path definition,2010,
Observed body clustering for imitation based on value system,2010,10.20965/jaciii.2010.p0802
Behaviour profiling on mobile devices,2010,10.1109/EST.2010.26
Bionic mechanism and locomotion control for a cockroach robot,2010,10.3901/JME.2010.13.091
The NSB control: A behavior-based approach for multi-robot systems,2010,10.2478/s13230-010-0006-0
Grey system based reactive navigation of mobile robots using reinforcement learning,2010,
Clustering observed body image for imitation based on value system,2010,10.1109/FUZZY.2010.5584857
Cognitive perspectives on robot behavior,2010,
Attentional modulation of mutually dependent behaviors,2010,10.1007/978-3-642-15193-4_27
The null-space-based behavioral control for mobile robots with velocity actuator saturations,2010,10.1177/0278364909358788
Multi-robot collaboration with range-limited communication: Experiments with two underactuated ASVs,2010,10.1007/978-3-642-13408-1_40
Task allocation based on market in robot soccer,2010,
Relational sequence based classification in multi-agent systems,2010,
Autonomous morphogenesis in self-assembling robots using IR-based sensing and local communications,2010,10.1007/978-3-642-15461-4_10
"2010 2nd International Conference on Communication Systems, Networks and Applications, ICCSNA 2010",2010,
Flocking for multi-robot systems via the Null-space-based behavioral control,2010,10.1007/s11721-009-0036-6
The research of layered behavior fusion architecture for mobile robot,2010,10.1109/CCDC.2010.5498508
Automatic emotional expression of a face robot by using a reactive behavior decision model,2010,10.1007/s12206-010-0118-9
Attentive and corrective feedback for adapting robot's perception on fuzzy linguistic information,2010,
Finding and transferring policies using stored behaviors,2010,10.1007/s10514-010-9191-2
Hybrid formation control of multiple mobile robots with obstacle avoidance,2010,10.1109/WCICA.2010.5554820
Study on the local minima problem of path planning using potential field method in unknown environments,2010,10.3724/SP.J.1004.2010.01122
Discrete event systems based formation control framework to coordinate multiple nonholonomic mobile robots,2009,10.1109/IROS.2009.5354788
Research on mobile robot behaviors based on chaotic neural network,2010,10.1109/WCICA.2010.5554282
Evaluation of fish shoal inspired movement in collaborative robotic environments,2010,10.1109/IMTC.2010.5488117
Learning complex robot control using evolutionary behavior based systems,2009,10.1145/1569901.1569920
Confidence-based multi-robot learning from demonstration,2010,10.1007/s12369-010-0060-0
Autonomous behavior-based switched top-down and bottom-up visual attention for mobile robots,2010,10.1109/TRO.2010.2062571
A mobile robot behavior based navigation architecture using a linear graph of passages as landmarks for path definition,2010,
Compute model of operant conditioning based on probabilistic automata,2010,
A behaviour-based free gait inspired by a walking stick insect,2010,10.1142/9789814329927_0024
Robots could aid rehabilitation of young patients,2010,
Building neural network-based behaviour systems for emotion-based pet robots,2010,10.1504/IJMIC.2010.035286
Symbolic modeling of driving behavior based on hierarchical segmentation and formal grammar,2009,10.1109/IROS.2009.5354579
Conceptual and user-centric design guidelines for a plant nursing robot,2010,10.1016/j.biosystemseng.2009.10.002
Demonstrating self-optimization using a heterogeneous robot group,2010,10.1109/INDIN.2010.5549650
Fusing multiple sensors through behaviors with the distributed architecture,2010,10.1109/MFI.2010.5604483
Multi-agent swarm based localization of hazardous events,2010,10.1109/ICCA.2010.5524410
"A behaviour-based integration of fully autonomous, semi-autonomous, and tele-operated control modes for an off-road robot",2010,10.3182/20101005-4-ro-2018.00058
A novel self-assembly modular swarm robot: Docking mechanism design and self-assembly control,2010,10.3724/SP.J.1218.2010.00614
The intelligent wheelchair behavior control method based on hierarchical POMDP model,2010,10.3772/j.issn.1002-0470.2010.06.010
Self-rescue system based on behavior decision-making and computed torque control for AUV,2010,10.1109/CAR.2010.5456834
Controlling underwater robots with electronic nervous systems,2010,10.1080/11762320903244843
Behavior-based obstacle detection and avoidance system for the omnidirectional wall-climbing robot CROMSCI,2010,10.1142/9789814329927_0011
Visual guidance of an autonomous robot using machine learning,2010,10.3182/20100906-3-it-2019.00012
"13th International Conference on Climbing and Walking Robots and the Support Technologies for Mobile Machines, CLAWAR 2010",2010,
Path planning and navigation for intelligent wheelchair in dynamic environments,2010,
Behaviour-based web spambot detection by utilising action time and action frequency,2010,10.1007/978-3-642-12165-4_28
On data representation in reactive systems based on activity trace concept,2010,10.1007/978-3-642-13232-2_42
